host_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,security_deposit,cleaning_fee,guests_included,extra_people,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,host_sinceyear,property_type_Hotel,room_type_Private room,price
11.0,43.77147,11.26684,2,1.0,1.0,0.0,20.0,1,0.0,2,20,50,50,34,34,87.0,3.36,2017.0,0,0,25.0
0.0,43.76417,11.26353,4,1.0,2.0,300.0,35.0,2,15.0,6,19,35,271,6,6,100.0,0.77,2018.0,0,0,75.0
2.0,43.76399,11.24764,2,1.0,1.0,0.0,35.0,1,0.0,10,40,68,68,31,31,89.0,3.0,2017.0,0,0,42.0
3.0,43.80627,11.23697,5,1.0,2.0,0.0,42.0,3,15.0,15,45,75,350,1,1,100.0,0.4,2013.0,0,0,80.0
2.0,43.76908,11.26448,4,1.0,1.0,0.0,30.0,1,0.0,4,29,59,332,26,26,88.0,2.76,2018.0,0,0,65.0
2.0,43.76485,11.2486,5,1.0,1.0,0.0,30.0,4,5.0,8,11,11,216,29,29,80.0,2.82,2018.0,0,0,68.0
3.0,43.76688,11.2454,5,1.0,2.0,0.0,45.0,1,0.0,4,30,60,71,18,18,84.0,1.88,2015.0,0,0,68.0
69.0,43.76775,11.2517,2,1.0,1.0,100.0,35.0,1,0.0,14,42,72,344,4,4,80.0,0.56,2012.0,0,0,60.0
3.0,43.77661,11.2506,4,1.0,1.0,100.0,38.0,2,6.0,6,23,47,308,18,18,89.0,1.81,2018.0,0,0,120.0
183.0,43.76742,11.25989,5,1.0,1.0,0.0,60.0,1,0.0,15,41,71,226,3,3,73.0,0.33,2014.0,0,0,75.0
3.0,43.77877,11.25514,2,1.0,0.0,0.0,40.0,1,0.0,10,40,70,345,2,2,80.0,0.55,2018.0,0,0,52.0
3.0,43.77901,11.25377,3,1.0,0.0,0.0,40.0,2,10.0,10,40,70,345,2,2,60.0,0.41,2018.0,0,0,65.0
3.0,43.77753,11.25525,2,1.0,0.0,0.0,40.0,1,0.0,10,40,70,345,3,3,50.0,0.48,2018.0,0,0,52.0
8.0,43.77207,11.25822,7,2.0,3.0,0.0,44.0,3,4.0,5,19,36,286,61,61,97.0,6.12,2018.0,0,0,109.0
6.0,43.78004,11.24097,4,1.0,2.0,0.0,15.0,1,25.0,9,36,64,328,3,3,100.0,0.56,2015.0,0,0,100.0
4.0,43.80364,11.27007,2,1.0,1.0,0.0,25.0,1,20.0,20,50,80,355,9,9,91.0,1.06,2018.0,0,1,24.0
8.0,43.76705,11.2535,4,1.0,1.0,0.0,55.0,1,0.0,3,20,44,262,25,25,87.0,2.53,2018.0,0,0,80.0
2.0,43.77098,11.21833,2,1.0,1.0,0.0,20.0,1,0.0,23,53,83,173,5,5,100.0,0.56,2016.0,0,1,24.0
1.0,43.76707,11.24531,2,1.0,1.0,0.0,35.0,1,0.0,1,16,40,302,14,14,93.0,2.07,2018.0,0,0,45.0
183.0,43.7664,11.27374,4,1.0,2.0,0.0,65.0,1,0.0,3,3,13,288,1,1,100.0,0.11,2014.0,0,0,60.0
32.0,43.77221,11.26376,4,1.0,2.0,200.0,30.0,2,15.0,0,0,0,115,21,21,89.0,3.99,2014.0,0,0,42.0
32.0,43.77196,11.26244,4,1.0,1.0,200.0,30.0,2,15.0,11,38,68,343,9,9,69.0,1.73,2014.0,0,0,47.0
32.0,43.75921,11.24014,4,1.0,2.0,200.0,30.0,2,15.0,29,59,89,129,2,2,70.0,0.9,2014.0,0,0,62.0
4.0,43.77994,11.24399,2,1.0,1.0,0.0,35.0,2,0.0,5,31,61,147,2,2,100.0,0.23,2018.0,0,0,130.0
3.0,43.76421,11.26651,2,1.0,1.0,100.0,30.0,2,15.0,8,38,68,90,19,19,98.0,2.08,2013.0,0,0,65.0
1.0,43.77389,11.26825,6,1.0,2.0,100.0,30.0,2,5.0,3,26,54,299,59,59,93.0,6.53,2018.0,0,0,90.0
1.0,43.77266,11.26301,4,1.0,1.0,100.0,25.0,2,20.0,1,22,52,139,59,59,98.0,6.53,2015.0,0,0,60.0
1.0,43.77385,11.22715,5,2.0,3.0,0.0,50.0,4,30.0,11,38,65,320,27,27,99.0,3.06,2014.0,0,0,120.0
3.0,43.77709,11.24968,4,1.0,1.0,100.0,38.0,2,6.0,4,28,58,319,27,27,90.0,2.69,2018.0,0,0,120.0
5.0,43.77644,11.25545,4,1.0,1.0,0.0,35.0,1,0.0,15,39,68,322,2,2,80.0,0.22,2015.0,0,1,100.0
3.0,43.77634000000001,11.25101,4,1.0,1.0,100.0,38.0,2,6.0,2,13,36,293,35,35,94.0,3.58,2018.0,0,0,120.0
1.0,43.76342,11.28389,2,1.0,1.0,0.0,25.0,1,0.0,8,33,33,33,22,22,95.0,3.57,2018.0,0,0,40.0
14.0,43.76829,11.24421,6,1.0,2.0,200.0,55.0,2,18.0,1,18,46,315,13,13,94.0,1.47,2016.0,0,0,90.0
8.0,43.7706,11.27897,2,1.0,0.0,0.0,5.0,1,10.0,25,55,85,85,24,24,82.0,2.51,2013.0,0,1,30.0
3.0,43.76355,11.27065,5,1.0,2.0,150.0,50.0,4,15.0,8,32,59,85,15,15,100.0,1.64,2013.0,0,0,87.0
2.0,43.77217,11.26876,3,1.0,1.0,0.0,0.0,2,15.0,14,41,71,161,24,24,99.0,2.7,2018.0,0,1,60.0
9.0,43.76759000000001,11.26116,2,1.0,1.0,0.0,38.0,1,0.0,5,15,35,49,63,63,97.0,6.63,2016.0,0,0,100.0
9.0,43.7678,11.26021,2,1.0,1.0,0.0,40.0,1,0.0,6,26,56,70,64,64,98.0,6.64,2016.0,0,0,125.0
3.0,43.77244,11.26108,3,1.0,1.0,200.0,25.0,2,20.0,11,39,39,81,29,29,82.0,3.23,2018.0,0,0,80.0
81.0,43.76905,11.24202,4,2.0,2.0,100.0,48.0,1,0.0,2,8,8,8,40,40,98.0,5.17,2011.0,0,0,90.0
3.0,43.77134,11.24709,5,1.0,2.0,88.0,45.0,4,10.0,7,28,56,327,27,27,95.0,3.08,2018.0,0,0,150.0
9.0,43.76887,11.26029,2,1.0,1.0,0.0,36.0,2,0.0,7,8,37,48,41,41,96.0,4.26,2016.0,0,0,65.0
1.0,43.79493,11.23801,2,1.0,2.0,0.0,0.0,1,28.0,13,43,73,163,2,2,100.0,0.22,2018.0,0,1,54.0
1.0,43.79286,11.24872,4,1.0,1.0,0.0,35.0,1,0.0,16,43,72,347,31,31,97.0,3.21,2018.0,0,0,80.0
6.0,43.79103,11.21221,2,1.0,1.0,100.0,45.0,1,0.0,0,0,0,49,4,4,100.0,0.45,2018.0,0,0,80.0
3.0,43.76933,11.28233,5,2.0,3.0,200.0,15.0,2,20.0,3,31,61,61,7,7,100.0,1.3,2018.0,0,0,29.0
22.0,43.76946,11.26021,6,2.0,2.0,250.0,65.0,2,8.0,4,29,59,317,18,18,90.0,1.81,2010.0,0,0,130.0
5.0,43.77728,11.25491,2,1.0,1.0,90.0,35.0,1,0.0,20,50,80,349,10,10,100.0,1.12,2015.0,0,1,95.0
1.0,43.76175,11.24275,4,1.0,1.0,0.0,35.0,1,7.0,0,0,0,0,26,26,87.0,2.71,2018.0,0,0,46.0
3.0,43.78759,11.25019,6,1.0,2.0,0.0,0.0,4,15.0,3,16,29,195,55,55,95.0,5.48,2018.0,0,0,53.0
65.0,43.78456,11.2592,4,1.0,1.0,150.0,59.0,2,10.0,1,9,30,87,33,33,95.0,3.33,2016.0,0,0,39.0
1.0,43.77933,11.1906,5,1.0,3.0,0.0,50.0,1,0.0,6,6,6,241,15,15,96.0,1.58,2017.0,0,0,60.0
24.0,43.77971,11.274,4,1.0,1.0,0.0,55.0,2,15.0,13,25,50,244,12,12,93.0,2.0,2015.0,0,0,50.0
31.0,43.77172,11.25794,4,2.0,1.0,100.0,41.0,2,20.0,5,12,12,12,30,30,97.0,5.77,2014.0,0,0,100.0
3.0,43.77147,11.26068,4,1.0,1.0,200.0,25.0,3,20.0,18,48,78,169,22,22,79.0,4.02,2018.0,0,0,75.0
2.0,43.77475,11.25654,3,2.0,1.0,0.0,25.0,2,25.0,0,0,0,99,10,10,100.0,3.0,2016.0,0,0,167.0
15.0,43.78018,11.24415,1,2.0,1.0,0.0,10.0,1,0.0,16,46,74,349,9,9,84.0,0.9,2018.0,0,1,25.0
1.0,43.76865,11.24555,5,1.5,3.0,250.0,83.0,2,25.0,4,30,57,132,14,14,99.0,1.56,2018.0,0,0,125.0
2.0,43.7772,11.25063,11,3.0,4.0,150.0,0.0,9,10.0,3,17,43,271,3,3,100.0,0.51,2012.0,0,0,230.0
3.0,43.77425,11.2473,4,1.0,0.0,88.0,40.0,1,0.0,7,33,63,338,32,32,97.0,3.64,2018.0,0,0,70.0
6.0,43.76882,11.24159,3,1.0,0.0,200.0,30.0,2,25.0,0,0,0,0,1,1,80.0,0.11,2014.0,0,0,37.0
15.0,43.78055,11.24375,1,2.0,1.0,0.0,10.0,1,0.0,16,46,74,349,1,1,100.0,0.1,2018.0,0,1,120.0
10.0,43.77384,11.26431,8,2.0,2.0,200.0,50.0,4,20.0,0,13,35,200,2,2,100.0,0.23,2015.0,0,0,130.0
23.0,43.77439,11.24586,4,1.0,1.0,0.0,50.0,2,20.0,8,23,43,287,3,3,100.0,0.31,2012.0,0,0,49.0
24.0,43.7895,11.2264,4,1.0,1.0,0.0,55.0,2,15.0,20,50,80,274,19,19,89.0,2.14,2015.0,0,0,60.0
3.0,43.77377,11.24344,2,1.0,1.0,0.0,6.0,1,10.0,1,15,39,117,80,80,95.0,8.63,2018.0,0,1,35.0
3.0,43.77346,11.24172,2,1.0,1.0,0.0,8.0,1,10.0,2,18,48,136,72,72,93.0,8.0,2018.0,0,1,60.0
1.0,43.76964,11.24327,5,1.0,2.0,0.0,35.0,3,15.0,14,44,74,344,19,19,100.0,3.65,2018.0,0,0,75.0
3.0,43.7734,11.24225,4,1.5,1.0,0.0,10.0,1,15.0,5,35,65,156,84,84,94.0,9.06,2018.0,0,1,38.0
4.0,43.76542,11.25899,6,3.0,3.0,250.0,99.0,2,12.0,7,33,63,123,13,13,83.0,1.43,2018.0,0,0,88.0
17.0,43.77245,11.251,2,1.0,1.0,0.0,20.0,1,0.0,4,11,23,202,3,3,93.0,0.35,2017.0,0,0,60.0
6.0,43.79049000000001,11.21376,4,1.0,1.0,100.0,45.0,1,0.0,15,45,75,251,10,10,98.0,1.14,2018.0,0,0,85.0
6.0,43.79043,11.21255,5,2.0,1.0,100.0,50.0,1,0.0,0,0,0,0,20,20,93.0,2.96,2018.0,0,0,85.0
6.0,43.79101,11.21292,4,1.0,1.0,100.0,40.0,1,0.0,16,43,73,252,8,8,98.0,0.92,2018.0,0,0,85.0
71.0,43.77252,11.26117,8,3.5,4.0,100.0,80.0,1,0.0,0,0,0,5,9,9,100.0,1.0,2015.0,0,0,200.0
2.0,43.76777,11.24626,8,2.0,2.0,400.0,60.0,4,20.0,7,22,48,312,35,35,99.0,4.71,2018.0,0,0,98.0
6.0,43.79108,11.21215,4,1.0,2.0,100.0,40.0,1,0.0,15,45,75,273,8,8,95.0,0.89,2018.0,0,0,80.0
55.0,43.76687,11.25873,6,2.0,3.0,150.0,70.0,1,0.0,0,0,0,0,5,5,85.0,0.69,2011.0,0,0,160.0
1.0,43.76719,11.24697,2,1.0,1.0,0.0,35.0,1,0.0,3,5,13,272,2,2,100.0,0.2,2018.0,0,0,120.0
71.0,43.77092,11.25924,6,2.5,3.0,100.0,80.0,1,0.0,10,26,45,60,25,25,96.0,2.86,2015.0,0,0,220.0
8.0,43.76513,11.24904,2,1.0,1.0,100.0,40.0,2,25.0,0,0,0,257,3,3,100.0,0.56,2015.0,0,0,109.0
3.0,43.78549,11.25039,4,1.0,1.0,0.0,0.0,3,10.0,6,16,29,276,38,38,84.0,4.0,2018.0,0,0,37.0
3.0,43.78699,11.24883,4,1.0,1.0,0.0,35.0,1,0.0,0,0,0,3,35,35,90.0,3.56,2018.0,0,0,40.0
71.0,43.77116,11.25909,6,3.0,3.0,100.0,80.0,1,0.0,0,0,0,4,5,5,88.0,0.57,2015.0,0,0,180.0
1.0,43.76285,11.24185,4,1.0,2.0,150.0,50.0,1,0.0,9,39,69,159,16,16,96.0,1.8,2018.0,0,0,80.0
1.0,43.76775,11.23737,5,2.0,2.0,150.0,40.0,1,0.0,3,5,29,302,22,22,98.0,2.44,2017.0,0,0,100.0
3.0,43.78988,11.26672,4,2.5,2.0,0.0,25.0,1,0.0,24,54,84,359,11,11,96.0,1.24,2015.0,0,0,100.0
1.0,43.77812,11.25858,2,1.0,1.0,0.0,30.0,1,0.0,6,8,8,8,16,16,83.0,1.99,2012.0,0,1,30.0
49.0,43.7745,11.26431,2,1.0,1.0,0.0,35.0,1,0.0,15,45,75,350,3,3,100.0,0.34,2011.0,0,0,66.0
1.0,43.77032,11.24428,4,2.0,2.0,0.0,46.0,4,10.0,13,27,54,326,28,28,95.0,3.16,2018.0,0,0,95.0
6.0,43.7732,11.27528,4,2.0,2.0,150.0,50.0,2,12.0,16,46,76,351,21,21,99.0,2.37,2014.0,0,0,70.0
1.0,43.7704,11.26517,3,1.0,1.0,0.0,35.0,1,0.0,2,22,50,321,3,3,67.0,0.34,2018.0,0,0,54.0
23.0,43.76937,11.25417,4,1.0,2.0,0.0,50.0,2,18.0,15,38,67,341,16,16,95.0,1.88,2012.0,0,0,102.0
1.0,43.76875,11.27738,4,1.0,1.0,200.0,42.0,2,28.0,16,46,76,351,22,22,93.0,2.46,2018.0,0,0,65.0
1.0,43.75694,11.24351,1,1.0,1.0,0.0,15.0,1,0.0,22,50,80,355,11,11,96.0,1.78,2015.0,0,1,40.0
57.0,43.77471,11.26114,3,2.0,1.0,150.0,80.0,1,0.0,12,33,63,331,8,8,98.0,0.9,2012.0,0,0,113.0
5.0,43.7665,11.24744,2,1.0,1.0,200.0,30.0,1,0.0,0,0,18,293,41,41,97.0,5.97,2015.0,0,0,55.0
4.0,43.77065,11.25486,4,1.0,1.0,0.0,30.0,2,0.0,23,53,83,358,1,1,80.0,0.21,2018.0,0,0,230.0
2.0,43.77832,11.24433,4,1.0,1.0,100.0,30.0,2,0.0,10,17,17,67,4,4,100.0,0.63,2014.0,0,0,75.0
5.0,43.77686,11.25115,4,1.0,1.0,0.0,0.0,2,15.0,6,30,60,150,61,61,96.0,6.31,2017.0,0,0,100.0
4.0,43.7696,11.25518,4,1.0,1.0,0.0,30.0,2,0.0,17,45,75,350,2,2,100.0,0.23,2018.0,0,0,200.0
1.0,43.77169,11.21682,2,1.0,1.0,0.0,0.0,1,12.0,4,22,30,30,28,28,97.0,3.15,2018.0,0,1,21.0
2.0,43.75182,11.24276,2,1.0,1.0,0.0,35.0,1,0.0,18,48,78,118,3,3,87.0,0.31,2018.0,0,1,45.0
2.0,43.7723,11.23229,5,2.0,2.0,200.0,30.0,2,10.0,2,23,53,130,61,61,99.0,6.63,2018.0,0,0,45.0
2.0,43.77054,11.25309,4,2.0,2.0,500.0,80.0,2,30.0,6,36,64,287,53,53,98.0,5.93,2018.0,0,0,65.0
5.0,43.75627,11.27999,8,3.0,4.0,300.0,150.0,4,50.0,24,54,71,241,1,1,100.0,1.0,2012.0,0,0,200.0
5.0,43.7863,11.26181,2,1.0,1.0,0.0,7.0,2,20.0,7,33,63,63,76,76,97.0,7.84,2018.0,0,0,35.0
2.0,43.77562,11.25069,4,1.0,0.0,0.0,0.0,2,20.0,0,0,0,0,46,46,94.0,10.22,2015.0,0,0,74.0
1.0,43.77256,11.2568,4,2.0,2.0,0.0,30.0,2,20.0,22,52,82,168,18,18,89.0,2.01,2018.0,0,0,159.0
11.0,43.76466,11.2455,3,1.0,1.0,0.0,38.0,2,15.0,5,25,55,121,20,20,97.0,2.26,2018.0,0,0,50.0
1.0,43.77137000000001,11.26357,3,1.0,0.0,250.0,20.0,2,18.0,15,45,75,255,30,30,98.0,3.33,2018.0,0,0,57.0
45.0,43.79223,11.22093,9,1.0,2.0,0.0,50.0,4,5.0,4,25,54,315,38,38,87.0,4.13,2017.0,0,0,93.0
5.0,43.77732,11.2521,4,1.0,1.0,0.0,0.0,2,15.0,15,33,63,154,69,69,98.0,7.47,2017.0,0,0,100.0
16.0,43.7684,11.24148,6,2.0,2.0,200.0,80.0,1,0.0,5,25,55,327,3,3,100.0,0.34,2018.0,0,0,140.0
15.0,43.79065,11.2489,2,1.0,1.0,0.0,0.0,1,0.0,2,21,51,326,6,6,90.0,0.75,2018.0,0,0,30.0
7.0,43.77564,11.26387,3,1.0,1.0,250.0,40.0,1,10.0,26,56,86,262,5,5,100.0,0.56,2014.0,0,0,75.0
15.0,43.79065,11.24972,2,1.0,1.0,0.0,0.0,1,0.0,4,34,64,339,2,2,70.0,1.18,2018.0,0,0,30.0
15.0,43.78906,11.24983,2,1.0,1.0,0.0,0.0,1,0.0,4,31,61,335,9,9,93.0,1.8,2018.0,0,0,30.0
15.0,43.78894,11.24971,2,1.0,1.0,0.0,0.0,1,0.0,2,2,2,245,4,4,100.0,0.57,2018.0,0,1,9.0
1.0,43.78443,11.22973,4,1.0,2.0,0.0,30.0,2,20.0,0,22,47,280,41,41,100.0,4.56,2018.0,0,0,75.0
4.0,43.77485,11.27572,4,1.5,2.0,0.0,25.0,1,0.0,23,53,83,358,6,6,100.0,0.68,2017.0,0,0,80.0
1.0,43.76585,11.25403,5,1.0,2.0,200.0,50.0,2,25.0,1,24,54,196,22,22,99.0,4.05,2015.0,0,0,90.0
1.0,43.77312,11.24767,2,1.0,1.0,0.0,35.0,1,0.0,14,20,20,191,36,36,91.0,3.74,2018.0,0,1,69.0
1.0,43.77524,11.19456,5,1.0,2.0,100.0,65.0,1,0.0,27,53,83,83,9,9,89.0,1.54,2016.0,0,0,65.0
2.0,43.78831,11.25692,4,1.0,1.0,150.0,40.0,2,15.0,3,25,55,179,30,30,98.0,3.1,2014.0,0,0,45.0
334.0,43.76907,11.27328,2,1.0,0.0,90.0,30.0,2,15.0,3,24,41,41,18,18,74.0,2.04,2016.0,0,0,55.0
5.0,43.77582,11.25524,3,1.0,1.0,0.0,35.0,1,0.0,0,0,0,0,1,1,100.0,0.29,2015.0,0,1,80.0
1.0,43.77029,11.2523,6,2.0,2.0,100.0,50.0,1,0.0,15,42,65,242,6,6,100.0,1.19,2015.0,0,0,190.0
8.0,43.76549,11.2458,4,1.0,1.0,0.0,0.0,2,8.0,21,51,81,172,57,57,96.0,5.94,2014.0,0,0,85.0
10.0,43.7702,11.24974,4,1.0,1.0,0.0,45.0,1,0.0,5,32,37,155,1,1,100.0,0.11,2017.0,0,0,70.0
1.0,43.7728,11.29598,4,1.0,1.0,0.0,40.0,1,0.0,10,40,70,345,1,1,80.0,0.11,2018.0,0,0,75.0
1.0,43.79107,11.2197,2,1.0,1.0,0.0,42.0,1,0.0,5,22,52,233,2,2,50.0,0.67,2018.0,0,0,55.0
49.0,43.76718,11.24255,2,1.0,1.0,0.0,35.0,1,0.0,6,36,66,167,13,13,94.0,2.6,2011.0,0,0,66.0
1.0,43.77944,11.25106,6,1.5,3.0,200.0,60.0,2,20.0,0,0,6,165,25,25,94.0,2.92,2018.0,0,0,94.0
27.0,43.76559,11.24851,4,1.0,2.0,150.0,50.0,4,0.0,10,32,61,241,30,30,93.0,3.36,2016.0,0,0,120.0
183.0,43.78088,11.26344,5,2.0,2.0,0.0,70.0,1,0.0,0,0,0,0,1,1,100.0,0.11,2014.0,0,0,100.0
2.0,43.77556,11.26143,6,1.0,2.0,0.0,50.0,1,0.0,26,56,86,175,9,9,100.0,1.01,2018.0,0,0,139.0
2.0,43.79041,11.21518,2,1.0,1.0,0.0,14.0,1,0.0,25,55,85,107,36,36,99.0,4.01,2015.0,0,1,34.0
45.0,43.7649,11.26197,4,1.0,1.0,0.0,50.0,2,10.0,0,0,0,0,1,1,100.0,0.2,2017.0,0,0,95.0
31.0,43.77485,11.25718,8,2.0,4.0,0.0,120.0,4,10.0,29,59,89,364,3,3,80.0,0.83,2015.0,0,0,115.0
11.0,43.76312,11.24549,2,1.0,1.0,0.0,38.0,2,0.0,5,21,49,118,27,27,94.0,3.05,2018.0,0,0,50.0
3.0,43.78216,11.23345,2,1.0,1.0,0.0,25.0,1,0.0,0,19,49,324,5,5,92.0,1.15,2016.0,0,1,38.0
1.0,43.77078,11.25577,8,2.0,3.0,0.0,120.0,1,0.0,16,37,64,289,4,4,80.0,0.74,2018.0,0,0,200.0
2.0,43.76594,11.24526,2,1.0,1.0,0.0,20.0,2,10.0,2,27,55,120,62,62,95.0,6.69,2018.0,0,0,35.0
1.0,43.77014000000001,11.25736,6,2.0,2.0,0.0,20.0,4,20.0,20,50,73,73,63,63,90.0,6.85,2018.0,0,0,120.0
4.0,43.76851,11.24168,2,1.0,1.0,150.0,50.0,2,25.0,4,29,59,102,6,6,100.0,1.06,2016.0,0,0,90.0
55.0,43.76763,11.24299,6,1.0,2.0,150.0,50.0,4,15.0,1,1,1,263,3,3,73.0,0.58,2011.0,0,0,120.0
6.0,43.77207,11.25475,4,2.0,2.0,0.0,80.0,1,30.0,5,32,53,320,35,35,98.0,3.9,2012.0,0,0,250.0
6.0,43.76932,11.24163,2,1.0,1.0,0.0,25.0,1,0.0,0,0,0,0,1,1,100.0,0.11,2013.0,0,1,61.0
8.0,43.76785,11.25239,4,1.0,2.0,100.0,40.0,2,15.0,30,60,90,365,3,3,93.0,0.34,2015.0,0,0,120.0
2.0,43.76434,11.24544,2,1.0,1.0,0.0,0.0,1,0.0,1,18,48,310,30,30,90.0,5.52,2013.0,0,1,42.0
28.0,43.78471,11.24015,1,2.0,1.0,0.0,35.0,1,0.0,0,0,0,175,1,1,80.0,1.0,2018.0,0,1,15.0
3.0,43.76924,11.25859,3,1.0,2.0,0.0,35.0,1,0.0,0,0,0,0,9,9,91.0,1.02,2017.0,0,0,150.0
2.0,43.78225,11.25725,6,2.0,2.0,0.0,40.0,1,0.0,4,28,58,330,63,63,96.0,6.68,2018.0,0,0,80.0
28.0,43.76717,11.25197,7,1.0,1.0,100.0,90.0,4,10.0,10,36,61,118,1,1,60.0,0.53,2014.0,0,0,140.0
21.0,43.77003,11.26312,3,1.0,1.0,100.0,50.0,2,8.0,10,40,49,324,11,11,95.0,1.22,2012.0,0,0,60.0
54.0,43.77065,11.2611,6,2.0,2.0,200.0,65.0,6,0.0,15,26,53,325,37,37,92.0,4.48,2015.0,0,0,89.0
1.0,43.77559,11.25311,4,1.0,1.0,150.0,30.0,4,50.0,10,37,67,117,39,39,93.0,4.32,2018.0,0,0,85.0
2.0,43.80654000000001,11.23889,2,1.0,1.0,0.0,0.0,1,13.0,0,22,52,52,1,1,100.0,0.52,2015.0,0,1,18.0
12.0,43.76381,11.24434,8,2.0,4.0,0.0,100.0,1,0.0,3,16,46,311,2,2,60.0,0.65,2012.0,0,0,195.0
1.0,43.77403,11.25692,3,1.0,1.0,0.0,10.0,2,20.0,4,12,35,215,40,40,98.0,4.58,2018.0,0,0,79.0
22.0,43.78536,11.26444,2,1.0,1.0,100.0,25.0,1,0.0,0,0,0,145,1,1,100.0,0.11,2011.0,0,1,74.0
1.0,43.77638,11.27518,4,1.0,2.0,0.0,45.0,2,20.0,1,17,47,271,26,26,98.0,2.92,2015.0,0,0,82.0
2.0,43.78585,11.23961,4,1.0,2.0,0.0,35.0,2,5.0,22,52,82,83,5,5,92.0,0.95,2015.0,0,0,60.0
1.0,43.7711,11.243,2,1.0,1.0,0.0,10.0,1,0.0,0,0,0,0,39,39,94.0,4.35,2015.0,0,1,36.0
3.0,43.76968,11.25615,2,1.0,1.0,0.0,35.0,1,20.0,19,49,57,84,21,21,81.0,2.67,2018.0,0,1,45.0
3.0,43.76916,11.2555,2,1.0,1.0,0.0,35.0,1,20.0,19,49,57,84,9,9,78.0,0.94,2018.0,0,1,45.0
46.0,43.772,11.22129,6,2.5,3.0,0.0,70.0,2,30.0,14,39,65,320,2,2,80.0,0.8,2013.0,0,0,110.0
1.0,43.77494,11.21459,4,1.0,1.0,0.0,39.0,2,15.0,30,60,76,256,10,10,86.0,1.6,2018.0,0,0,60.0
46.0,43.7735,11.2309,6,2.0,2.0,0.0,60.0,2,25.0,17,42,72,343,15,15,93.0,1.82,2013.0,0,0,100.0
3.0,43.78022,11.2592,4,1.0,1.0,0.0,30.0,2,10.0,5,34,64,154,61,61,97.0,6.78,2017.0,0,0,55.0
11.0,43.77325,11.26342,2,1.0,1.0,0.0,38.0,2,0.0,5,5,5,5,18,18,93.0,2.02,2018.0,0,0,75.0
2.0,43.76811,11.26782,4,1.0,1.0,0.0,50.0,2,5.0,4,24,50,311,14,14,100.0,1.55,2013.0,0,0,90.0
1.0,43.7724,11.23225,7,2.0,3.0,0.0,0.0,1,0.0,17,45,54,54,21,21,90.0,2.32,2018.0,0,0,109.0
1.0,43.78215,11.23344,3,1.0,1.0,0.0,55.0,3,0.0,5,29,59,271,10,10,84.0,1.15,2018.0,0,0,45.0
46.0,43.78485,11.2578,6,2.0,3.0,0.0,65.0,2,30.0,10,37,67,336,14,14,89.0,1.58,2013.0,0,0,160.0
19.0,43.78014,11.23929,6,1.0,2.0,200.0,0.0,2,20.0,12,40,70,338,64,64,94.0,6.86,2012.0,0,0,120.0
1.0,43.76967,11.25256,2,1.0,1.0,0.0,100.0,2,120.0,22,52,82,357,5,5,100.0,0.86,2018.0,0,0,160.0
2.0,43.76849,11.26564,4,1.0,1.0,0.0,0.0,2,10.0,0,21,45,206,48,48,100.0,5.29,2018.0,0,0,75.0
1.0,43.76377,11.27724,5,1.0,2.0,100.0,20.0,2,15.0,4,34,64,64,19,19,99.0,2.12,2018.0,0,0,70.0
4.0,43.76556,11.24821,4,1.0,1.0,99.0,30.0,2,20.0,20,35,61,61,69,69,99.0,8.25,2017.0,0,0,61.0
1.0,43.78798,11.23111,3,1.0,0.0,0.0,49.0,3,0.0,14,21,46,321,9,9,100.0,1.25,2018.0,0,0,39.0
1.0,43.79193,11.2201,5,1.0,2.0,0.0,59.0,3,10.0,0,0,0,253,14,14,91.0,2.5,2018.0,0,0,55.0
3.0,43.76943,11.26393,5,1.0,2.0,100.0,60.0,1,0.0,15,45,75,163,11,11,98.0,2.12,2017.0,0,0,90.0
1.0,43.76647,11.25303,4,1.0,1.0,0.0,49.0,4,0.0,2,15,36,307,19,19,97.0,2.13,2018.0,0,0,55.0
1.0,43.76637,11.24159,5,2.0,2.0,0.0,59.0,5,0.0,13,36,66,341,11,11,87.0,1.26,2018.0,0,0,75.0
8.0,43.76746,11.24199,4,2.0,2.0,100.0,40.0,2,15.0,27,57,87,356,1,1,100.0,0.11,2015.0,0,0,89.0
14.0,43.7776,11.25357,2,1.0,1.0,0.0,15.0,2,0.0,0,0,0,0,14,14,90.0,1.48,2018.0,0,1,80.0
14.0,43.77726,11.25328,2,1.0,1.0,0.0,15.0,1,15.0,0,0,0,0,3,3,100.0,0.45,2018.0,0,1,80.0
15.0,43.78022,11.24547,3,2.0,1.0,0.0,0.0,1,0.0,16,46,74,349,11,11,92.0,1.24,2018.0,0,0,65.0
16.0,43.78083,11.2559,9,3.0,3.0,300.0,90.0,1,0.0,6,31,54,326,8,8,100.0,1.24,2018.0,0,0,255.0
25.0,43.77923,11.23983,6,1.0,2.0,250.0,50.0,2,30.0,19,49,79,354,5,5,84.0,1.0,2012.0,0,0,70.0
3.0,43.79062,11.25545,2,1.0,1.0,0.0,35.0,1,0.0,7,32,40,40,44,44,96.0,5.97,2016.0,0,1,70.0
2.0,43.78047,11.21071,4,1.0,2.0,0.0,30.0,1,20.0,18,48,78,339,2,2,100.0,0.35,2018.0,0,1,80.0
14.0,43.77865,11.23994,4,1.0,1.0,150.0,42.0,2,15.0,3,7,7,151,24,24,99.0,2.71,2016.0,0,0,50.0
